run_id,chan_id,detection method,0,1,accuracy,macro avg,weighted avg
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,predictor only,"{'precision': 0.9352226720647774, 'recall': 0.9630015633142261, 'f1-score': 0.9489088575096277, 'support': 1919}","{'precision': 0.7408759124087592, 'recall': 0.6132930513595166, 'f1-score': 0.6710743801652892, 'support': 331}",0.9115555555555556,"{'precision': 0.8380492922367683, 'recall': 0.7881473073368714, 'f1-score': 0.8099916188374585, 'support': 2250}","{'precision': 0.9066321043109364, 'recall': 0.9115555555555556, 'f1-score': 0.9080363188425273, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,distance checker only,"{'precision': 0.8762557077625571, 'recall': 1.0, 'f1-score': 0.9340472134339256, 'support': 1919}","{'precision': 1.0, 'recall': 0.18126888217522658, 'f1-score': 0.3069053708439897, 'support': 331}",0.8795555555555555,"{'precision': 0.9381278538812785, 'recall': 0.5906344410876133, 'f1-score': 0.6204762921389577, 'support': 2250}","{'precision': 0.8944598680872654, 'recall': 0.8795555555555555, 'f1-score': 0.8417876801462506, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,speed checker only,"{'precision': 0.8528888888888889, 'recall': 1.0, 'f1-score': 0.9206044615015592, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8528888888888889,"{'precision': 0.42644444444444446, 'recall': 0.5, 'f1-score': 0.4603022307507796, 'support': 2250}","{'precision': 0.7274194567901234, 'recall': 0.8528888888888889, 'f1-score': 0.7851733162762188, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,physical consistency checker only,"{'precision': 0.8762557077625571, 'recall': 1.0, 'f1-score': 0.9340472134339256, 'support': 1919}","{'precision': 1.0, 'recall': 0.18126888217522658, 'f1-score': 0.3069053708439897, 'support': 331}",0.8795555555555555,"{'precision': 0.9381278538812785, 'recall': 0.5906344410876133, 'f1-score': 0.6204762921389577, 'support': 2250}","{'precision': 0.8944598680872654, 'recall': 0.8795555555555555, 'f1-score': 0.8417876801462506, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,Proposed method,"{'precision': 0.9352226720647774, 'recall': 0.9630015633142261, 'f1-score': 0.9489088575096277, 'support': 1919}","{'precision': 0.7408759124087592, 'recall': 0.6132930513595166, 'f1-score': 0.6710743801652892, 'support': 331}",0.9115555555555556,"{'precision': 0.8380492922367683, 'recall': 0.7881473073368714, 'f1-score': 0.8099916188374585, 'support': 2250}","{'precision': 0.9066321043109364, 'recall': 0.9115555555555556, 'f1-score': 0.9080363188425273, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,predictor only (adv.),"{'precision': 0.8480954566314823, 'recall': 0.9630015633142261, 'f1-score': 0.9019033674963398, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8213333333333334,"{'precision': 0.42404772831574117, 'recall': 0.4815007816571131, 'f1-score': 0.4509516837481699, 'support': 2250}","{'precision': 0.7233311916781398, 'recall': 0.8213333333333334, 'f1-score': 0.7692233609891005, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,distance checker only (adv.),"{'precision': 0.9633534136546185, 'recall': 1.0, 'f1-score': 0.9813346970084378, 'support': 1919}","{'precision': 1.0, 'recall': 0.7794561933534743, 'f1-score': 0.8760611205432937, 'support': 331}",0.9675555555555555,"{'precision': 0.9816767068273092, 'recall': 0.8897280966767371, 'f1-score': 0.9286979087758658, 'support': 2250}","{'precision': 0.9687445336903168, 'recall': 0.9675555555555555, 'f1-score': 0.96584778420401, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,speed checker only (adv.),"{'precision': 0.8528888888888889, 'recall': 1.0, 'f1-score': 0.9206044615015592, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8528888888888889,"{'precision': 0.42644444444444446, 'recall': 0.5, 'f1-score': 0.4603022307507796, 'support': 2250}","{'precision': 0.7274194567901234, 'recall': 0.8528888888888889, 'f1-score': 0.7851733162762188, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,physical consistency checker only (adv.),"{'precision': 0.9633534136546185, 'recall': 1.0, 'f1-score': 0.9813346970084378, 'support': 1919}","{'precision': 1.0, 'recall': 0.7794561933534743, 'f1-score': 0.8760611205432937, 'support': 331}",0.9675555555555555,"{'precision': 0.9816767068273092, 'recall': 0.8897280966767371, 'f1-score': 0.9286979087758658, 'support': 2250}","{'precision': 0.9687445336903168, 'recall': 0.9675555555555555, 'f1-score': 0.96584778420401, 'support': 2250}"
2021-09-05_10.37.54_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,Proposed method (adv.),"{'precision': 0.9619989588755856, 'recall': 0.9630015633142261, 'f1-score': 0.9625000000000001, 'support': 1919}","{'precision': 0.78419452887538, 'recall': 0.7794561933534743, 'f1-score': 0.7818181818181819, 'support': 331}",0.936,"{'precision': 0.8730967438754829, 'recall': 0.8712288783338502, 'f1-score': 0.872159090909091, 'support': 2250}","{'precision': 0.9358419516177776, 'recall': 0.936, 'f1-score': 0.9359196969696972, 'support': 2250}"
