run_id,chan_id,detection method,0,1,accuracy,macro avg,weighted avg
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,predictor only,"{'precision': 0.9467275494672754, 'recall': 0.9723814486711829, 'f1-score': 0.9593830334190231, 'support': 1919}","{'precision': 0.8100358422939068, 'recall': 0.6827794561933535, 'f1-score': 0.740983606557377, 'support': 331}",0.9297777777777778,"{'precision': 0.8783816958805911, 'recall': 0.8275804524322682, 'f1-score': 0.8501833199882001, 'support': 2250}","{'precision': 0.9266186805453266, 'recall': 0.9297777777777778, 'f1-score': 0.9272540510673765, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,distance checker only,"{'precision': 0.8762557077625571, 'recall': 1.0, 'f1-score': 0.9340472134339256, 'support': 1919}","{'precision': 1.0, 'recall': 0.18126888217522658, 'f1-score': 0.3069053708439897, 'support': 331}",0.8795555555555555,"{'precision': 0.9381278538812785, 'recall': 0.5906344410876133, 'f1-score': 0.6204762921389577, 'support': 2250}","{'precision': 0.8944598680872654, 'recall': 0.8795555555555555, 'f1-score': 0.8417876801462506, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,speed checker only,"{'precision': 0.8528888888888889, 'recall': 1.0, 'f1-score': 0.9206044615015592, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8528888888888889,"{'precision': 0.42644444444444446, 'recall': 0.5, 'f1-score': 0.4603022307507796, 'support': 2250}","{'precision': 0.7274194567901234, 'recall': 0.8528888888888889, 'f1-score': 0.7851733162762188, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,physical consistency checker only,"{'precision': 0.8762557077625571, 'recall': 1.0, 'f1-score': 0.9340472134339256, 'support': 1919}","{'precision': 1.0, 'recall': 0.18126888217522658, 'f1-score': 0.3069053708439897, 'support': 331}",0.8795555555555555,"{'precision': 0.9381278538812785, 'recall': 0.5906344410876133, 'f1-score': 0.6204762921389577, 'support': 2250}","{'precision': 0.8944598680872654, 'recall': 0.8795555555555555, 'f1-score': 0.8417876801462506, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,Proposed method,"{'precision': 0.9467275494672754, 'recall': 0.9723814486711829, 'f1-score': 0.9593830334190231, 'support': 1919}","{'precision': 0.8100358422939068, 'recall': 0.6827794561933535, 'f1-score': 0.740983606557377, 'support': 331}",0.9297777777777778,"{'precision': 0.8783816958805911, 'recall': 0.8275804524322682, 'f1-score': 0.8501833199882001, 'support': 2250}","{'precision': 0.9266186805453266, 'recall': 0.9297777777777778, 'f1-score': 0.9272540510673765, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,predictor only (adv.),"{'precision': 0.9210266535044422, 'recall': 0.9723814486711829, 'f1-score': 0.9460076045627376, 'support': 1919}","{'precision': 0.7633928571428571, 'recall': 0.5166163141993958, 'f1-score': 0.6162162162162163, 'support': 331}",0.9053333333333333,"{'precision': 0.8422097553236496, 'recall': 0.7444988814352893, 'f1-score': 0.7811119103894769, 'support': 2250}","{'precision': 0.8978369705730268, 'recall': 0.9053333333333333, 'f1-score': 0.897491626988205, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,distance checker only (adv.),"{'precision': 0.9186213499281953, 'recall': 1.0, 'f1-score': 0.9575848303393214, 'support': 1919}","{'precision': 1.0, 'recall': 0.486404833836858, 'f1-score': 0.6544715447154471, 'support': 331}",0.9244444444444444,"{'precision': 0.9593106749640976, 'recall': 0.743202416918429, 'f1-score': 0.8060281875273843, 'support': 2250}","{'precision': 0.9305930535609809, 'recall': 0.9244444444444444, 'f1-score': 0.9129934980986537, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,speed checker only (adv.),"{'precision': 0.8528888888888889, 'recall': 1.0, 'f1-score': 0.9206044615015592, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8528888888888889,"{'precision': 0.42644444444444446, 'recall': 0.5, 'f1-score': 0.4603022307507796, 'support': 2250}","{'precision': 0.7274194567901234, 'recall': 0.8528888888888889, 'f1-score': 0.7851733162762188, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,physical consistency checker only (adv.),"{'precision': 0.9186213499281953, 'recall': 1.0, 'f1-score': 0.9575848303393214, 'support': 1919}","{'precision': 1.0, 'recall': 0.486404833836858, 'f1-score': 0.6544715447154471, 'support': 331}",0.9244444444444444,"{'precision': 0.9593106749640976, 'recall': 0.743202416918429, 'f1-score': 0.8060281875273843, 'support': 2250}","{'precision': 0.9305930535609809, 'recall': 0.9244444444444444, 'f1-score': 0.9129934980986537, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,Proposed method (adv.),"{'precision': 0.9505858380030565, 'recall': 0.9723814486711829, 'f1-score': 0.9613601236476044, 'support': 1919}","{'precision': 0.8153310104529616, 'recall': 0.7069486404833837, 'f1-score': 0.7572815533980581, 'support': 331}",0.9333333333333333,"{'precision': 0.8829584242280091, 'recall': 0.8396650445772833, 'f1-score': 0.8593208385228313, 'support': 2250}","{'precision': 0.9306883500390203, 'recall': 0.9333333333333333, 'f1-score': 0.9313378984242267, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_38_Vehicle3,predictor only,"{'precision': 0.9388888888888889, 'recall': 0.9687337154768109, 'f1-score': 0.953577840471916, 'support': 1919}","{'precision': 0.7777777777777778, 'recall': 0.6344410876132931, 'f1-score': 0.6988352745424292, 'support': 331}",0.9195555555555556,"{'precision': 0.8583333333333334, 'recall': 0.8015874015450519, 'f1-score': 0.8262065575071726, 'support': 2250}","{'precision': 0.9151876543209877, 'recall': 0.9195555555555556, 'f1-score': 0.9161023785507336, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_38_Vehicle3,distance checker only,"{'precision': 0.8758557736193519, 'recall': 1.0, 'f1-score': 0.9338199513381995, 'support': 1919}","{'precision': 1.0, 'recall': 0.1782477341389728, 'f1-score': 0.30256410256410254, 'support': 331}",0.8791111111111111,"{'precision': 0.9379278868096759, 'recall': 0.5891238670694864, 'f1-score': 0.618192026951151, 'support': 2250}","{'precision': 0.8941187687002383, 'recall': 0.8791111111111111, 'f1-score': 0.8409552020296546, 'support': 2250}"
2021-09-05_09.12.32_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_38_Vehicle3,speed checker only,"{'precision': 0.8526924788607032, 'recall': 0.9984366857738406, 'f1-score': 0.9198271723475757, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8515555555555555,"{'precision': 0.4263462394303516, 'recall': 0.4992183428869203, 'f1-score': 0.45991358617378786, 'support': 2250}","{'precision': 0.7272519408594175, 'recall': 0.8515555555555555, 'f1-score': 0.7845103749933323, 'support': 2250}"
